"1409.5786","Xi Peng","Xi Peng, Rui Yan, Bo Zhao, Huajin Tang, Zhang Yi","Fast Low-rank Representation based Spatial Pyramid Matching for Image
  Classification","accepted into knowledge based systems, 2015","Knowledge based Systems, 2015, 90, p.14-22","10.1016/j.knosys.2015.10.005",,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Spatial Pyramid Matching (SPM) and its variants have achieved a lot of
success in image classification. The main difference among them is their
encoding schemes. For example, ScSPM incorporates Sparse Code (SC) instead of
Vector Quantization (VQ) into the framework of SPM. Although the methods
achieve a higher recognition rate than the traditional SPM, they consume more
time to encode the local descriptors extracted from the image. In this paper,
we propose using Low Rank Representation (LRR) to encode the descriptors under
the framework of SPM. Different from SC, LRR considers the group effect among
data points instead of sparsity. Benefiting from this property, the proposed
method (i.e., LrrSPM) can offer a better performance. To further improve the
generalizability and robustness, we reformulate the rank-minimization problem
as a truncated projection problem. Extensive experimental studies show that
LrrSPM is more efficient than its counterparts (e.g., ScSPM) while achieving
competitive recognition rates on nine image data sets.
","[{""version"":""v1"",""created"":""Mon, 22 Sep 2014 13:35:34 GMT""},{""version"":""v2"",""created"":""Fri, 2 Oct 2015 14:12:58 GMT""}]","2016-03-22"
"1409.6012","Ananyo Dan","Ananyo Dan","Noether-Lefschetz locus and generalisation of an example due to Mumford","13 pages. arXiv admin note: text overlap with arXiv:1407.8491",,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this article we generalise the well-known example due to Mumford for a
generically non-reduced component of the Hilbert scheme of curves in
$\mathbb{P}^3$ whose general element is smooth. The example considers smooth
curves in smooth cubic surfaces in $\mathbb{P}^3$. In this article we give
similar examples of generically non-reduced component of the Hilbert scheme of
curves in $\mathbb{P}^3$, for every integer $d \ge 5$, whose general element is
a smooth curve contained in a smooth degree $d$ surface in $\mathbb{P}^3$ and
not in any surface of smaller degree. The techniques used are motivated by the
study of Noether-Lefschetz locus.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:35:06 GMT""}]","2014-09-23"
"1409.6013","Alexis Decurninge","Alexis Decurninge","Multivariate quantiles and multivariate L-moments","45 pages",,,,"math.ST math.PR stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Univariate L-moments are expressed as projections of the quantile function
onto an orthogonal basis of polynomials in $L_2([0;1],\mathbb{R})$. We present
multivariate versions of L-moments expressed as collections of orthogonal
projections of a multivariate quantile function on a basis of multivariate
polynomials in $L_2([0;1]^d,\mathbb{R})$. We propose to consider quantile
functions defined as transport from the uniform distribution on $[0;1]^d$ onto
the distribution of interest. In particular, we present the quantiles defined
by the transport of Rosenblatt and the optimal transport and the properties of
the subsequent L-moments.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:40:32 GMT""},{""version"":""v2"",""created"":""Tue, 13 Jan 2015 09:26:58 GMT""}]","2015-01-14"
"1409.6014","Per-Lennart Ardelt","Per-Lennart Ardelt, Lukas Hanschke, Kevin A. Fischer, Kai M\""uller,
  Alexander Kleinkauf, Manuel Koller, Alexander Bechtold, Tobias Simmet, Jakob
  Wierzbowski, Hubert Riedl, Gerhard Abstreiter and Jonathan. J. Finley","Dissipative preparation of the exciton and biexciton in a self-assembled
  quantum dot on picosecond timescales",,"Phys.Rev.B 90, 241404(R) (2014)","10.1103/PhysRevB.90.241404",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Pulsed resonant fluorescence is used to probe ultrafast phonon-assisted
exciton and biexciton preparation in individual self-assembled InGaAs quantum
dots. By driving the system using large area ($\geq10\pi$) near resonant
optical pulses, we experimentally demonstrate how phonon mediated dissipation
within the manifold of dressed excitonic states can be used to prepare the
neutral exciton with a fidelity $\geq 70\%$. By comparing the phonon-assisted
preparation with resonant Rabi oscillations we show that the phonon-mediated
process provides the higher fidelity preparation for large pulse areas and is
less sensitive to pulse area variations. Moreover, by detuning the laser with
respect to the exciton transition we map out the spectral density for exciton
coupling to the bulk LA-phonon continuum. Similar phonon mediated processes are
shown to facilitate direct biexciton preparation via two photon biexciton
absorption, with fidelities $>80\%$. Our results are found to be in very good
quantitative agreement with simulations that model the quantum dot-phonon bath
interactions with Bloch-Redfield theory.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 16:50:34 GMT""}]","2015-09-30"
"1409.6015","Marcelo Siqueira","Suneeta Ramaswami and Marcelo Siqueira","A fast algorithm for computing irreducible triangulations of closed
  surfaces in $E^d$","52 pages, a shorter version of this Technical Report is about to be
  submitted to Elsevier Journal Computational Geometry: Theory and Applications",,,,"math.GT cs.CG cs.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We give a fast algorithm for computing an irreducible triangulation
$T^\prime$ of an oriented, connected, boundaryless, and compact surface $S$ in
$E^d$ from any given triangulation $T$ of $S$. If the genus $g$ of $S$ is
positive, then our algorithm takes $O(g^2+gn)$ time to obtain $T^\prime$, where
$n$ is the number of triangles of $T$. Otherwise, $T^\prime$ is obtained in
linear time in $n$. While the latter upper bound is optimal, the former upper
bound improves upon the currently best known upper bound by a $(\lg n / g)$
factor. In both cases, the memory space required by our algorithm is in
${\Theta}(n)$.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:02:25 GMT""},{""version"":""v2"",""created"":""Thu, 25 Sep 2014 11:21:42 GMT""},{""version"":""v3"",""created"":""Mon, 27 Oct 2014 04:40:50 GMT""}]","2014-10-28"
"1409.6016","William Davey","William Davey","BSM Higgs boson searches at LHC and the Tevatron","Proceedings for LHCP 2014; 7 pages, 5 figures",,,"ATL-PHYS-PROC-2014-141","hep-ex hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A review of the current experimental results on searches for Higgs bosons in
models beyond the Standard Model is presented. Searches from ATLAS, CMS and
LHCb use datasets from Run 1 of the LHC, including 7 and 8 TeV proton-proton
collisions. Searches from CDF and D0 use the full or partial 1.96 TeV
proton-anti-proton collision datasets from the Tevatron.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:14:40 GMT""}]","2014-09-23"
"1409.6017","Emil J. Martinec","Emil J. Martinec","The Cheshire Cap","64 pages, 8 figures. Version 2: References added, together with
  substantial elaborations and clarifications","JHEP 1503 (2015) 112","10.1007/JHEP03(2015)112","EFI-14-31","hep-th gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A key role in black hole dynamics is played by the inner horizon; most of the
entropy of a slightly nonextremal charged or rotating black hole is carried
there, and the covariant entropy bound suggests that the rest lies in the
region between the inner and outer horizon. An attempt to match this onto
results of the microstate geometries program suggests that a `Higgs branch' of
underlying long string states of the configuration space realizes the degrees
of freedom on the inner horizon, while the `Coulomb branch' describes the
inter-horizon region and beyond. Support for this proposal comes from an
analysis of the way singularities develop in microstate geometries, and their
close analogy to corresponding structures in fivebrane dynamics. These
singularities signal the opening up of the long string degrees of freedom of
the theory, which are partly visible from the geometry side. A conjectural
picture of the black hole interior is proposed, wherein the long string degrees
of freedom resolve the geometrical singularity on the inner horizon, yet are
sufficiently nonlocal to communicate information to the outer horizon and
beyond.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:16:46 GMT""},{""version"":""v2"",""created"":""Fri, 3 Oct 2014 02:55:38 GMT""}]","2015-09-04"
"1409.6018","Paolo Napolitani","P. Napolitani, M. Colonna and V. de la Mota","Spinodal instability growth in new stochastic approaches","Conf. proc. IWM2014-EC, Catania, 6-9 May 2014","EPJ Web of Conferences 88, (2015) 00003","10.1051/epjconf/20158800003",,"nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Are spinodal instabilities the leading mechanism in the fragmentation of a
fermionic system? Numerous experimental indications suggest such a scenario and
stimulated much effort in giving a suitable description, without being
finalised in a dedicated transport model.
  On the one hand, the bulk character of spinodal behaviour requires an
accurate treatment of the one-body dynamics, in presence of mechanical
instabilities. On the other hand, pure mean-field implementations do not apply
to situations where instabilities, bifurcations and chaos are present. The
evolution of instabilities should be treated in a large-amplitude framework
requiring fluctuations of Langevin type.
  We present new stochastic approaches constructed by requiring a thorough
description of the mean-field response in presence of instabilities. Their
particular relevance is an improved description of the spinodal fragmentation
mechanism at the threshold, where the instability growth is frustrated by the
mean-field resilience.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:18:30 GMT""}]","2017-04-05"
"1409.6019","Antonio Punzo","Antonio Punzo and Paul D. McNicholas","Robust Clustering in Regression Analysis via the Contaminated Gaussian
  Cluster-Weighted Model",,,,,"stat.ME math.ST stat.CO stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Gaussian cluster-weighted model (CWM) is a mixture of regression models
with random covariates that allows for flexible clustering of a random vector
composed of response variables and covariates. In each mixture component, it
adopts a Gaussian distribution for both the covariates and the responses given
the covariates. To robustify the approach with respect to possible elliptical
heavy tailed departures from normality, due to the presence of atypical
observations, the contaminated Gaussian CWM is here introduced. In addition to
the parameters of the Gaussian CWM, each mixture component of our contaminated
CWM has a parameter controlling the proportion of outliers, one controlling the
proportion of leverage points, one specifying the degree of contamination with
respect to the response variables, and one specifying the degree of
contamination with respect to the covariates. Crucially, these parameters do
not have to be specified a priori, adding flexibility to our approach.
Furthermore, once the model is estimated and the observations are assigned to
the groups, a finer intra-group classification in typical points, outliers,
good leverage points, and bad leverage points - concepts of primary importance
in robust regression analysis - can be directly obtained. Relations with other
mixture-based contaminated models are analyzed, identifiability conditions are
provided, an expectation-conditional maximization algorithm is outlined for
parameter estimation, and various implementation and operational issues are
discussed. Properties of the estimators of the regression coefficients are
evaluated through Monte Carlo experiments and compared to the estimators from
the Gaussian CWM. A sensitivity study is also conducted based on a real data
set.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:31:35 GMT""}]","2014-09-23"
"1409.6020","Joan-C. Lario","Joan-C. Lario, Anna Somoza (with an appendix by Francesc Fit\'e)","The Sato-Tate conjecture for a Picard curve with Complex Multiplication",,,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let C/Q be the genus 3 Picard curve given by the affine model y^3=x^4-x. In
this paper we compute its Sato-Tate group, show the generalized Sato-Tate
conjecture for C, and compute the statistical moments for the limiting
distribution of the normalized local factors of C.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:45:58 GMT""},{""version"":""v2"",""created"":""Wed, 1 Oct 2014 10:05:20 GMT""}]","2014-10-02"
"1409.6021","Jun Zhao","Jun Zhao, Osman Ya\u{g}an and Virgil Gligor","On $k$-connectivity and minimum vertex degree in random $s$-intersection
  graphs","This paper appears in ACM-SIAM Meeting on Analytic Algorithmics and
  Combinatorics (ANALCO) 2015, a conference co-located with ACM-SIAM Symposium
  on Discrete Algorithms (SODA) 2015",,,,"math.CO cs.DM cs.SI math.PR physics.soc-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Random $s$-intersection graphs have recently received much interest in a wide
range of application areas. Broadly speaking, a random $s$-intersection graph
is constructed by first assigning each vertex a set of items in some random
manner, and then putting an undirected edge between all pairs of vertices that
share at least $s$ items (the graph is called a random intersection graph when
$s=1$). A special case of particular interest is a uniform random
$s$-intersection graph, where each vertex independently selects the same number
of items uniformly at random from a common item pool. Another important case is
a binomial random $s$-intersection graph, where each item from a pool is
independently assigned to each vertex with the same probability. Both models
have found numerous applications thus far including cryptanalysis, and the
modeling of recommender systems, secure sensor networks, online social
networks, trust networks and small-world networks (uniform random
$s$-intersection graphs), as well as clustering analysis, classification, and
the design of integrated circuits (binomial random $s$-intersection graphs).
  In this paper, for binomial/uniform random $s$-intersection graphs, we
present results related to $k$-connectivity and minimum vertex degree.
Specifically, we derive the asymptotically exact probabilities and zero-one
laws for the following three properties: (i) $k$-vertex-connectivity, (ii)
$k$-edge-connectivity and (iii) the property of minimum vertex degree being at
least $k$.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:48:32 GMT""},{""version"":""v2"",""created"":""Tue, 18 Nov 2014 06:55:18 GMT""}]","2014-11-19"
"1409.6022","Jun Zhao","Jun Zhao, Osman Ya\u{g}an and Virgil Gligor","Exact Analysis of k-Connectivity in Secure Sensor Networks with
  Unreliable Links",,,,,"math.CO cs.DM cs.SI math.PR physics.soc-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Eschenauer--Gligor (EG) random key predistribution scheme has been widely
recognized as a typical approach to secure communications in wireless sensor
networks (WSNs). However, there is a lack of precise probability analysis on
the reliable connectivity of WSNs under the EG scheme. To address this, we
rigorously derive the asymptotically exact probability of $k$-connectivity in
WSNs employing the EG scheme with unreliable links represented by independent
on/off channels, where $k$-connectivity ensures that the network remains
connected despite the failure of any $(k-1)$ sensors or links. Our analytical
results are confirmed via numerical experiments, and they provide precise
guidelines for the design of secure WSNs that exhibit a desired level of
reliability against node and link failures.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 17:49:26 GMT""},{""version"":""v2"",""created"":""Fri, 6 Feb 2015 10:49:13 GMT""}]","2015-02-09"
"1409.6023","Jerry  Van Aken","Jerry R. Van Aken","A High-Level Model of Neocortical Feedback Based on an Event Window
  Segmentation Algorithm","44 pages, 9 figures",,,,"cs.NE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The author previously presented an event window segmentation (EWS) algorithm
[5] that uses purely statistical methods to learn to recognize recurring
patterns in an input stream of events. In the following discussion, the EWS
algorithm is first extended to make predictions about future events. Next, this
extended algorithm is used to construct a high-level, simplified model of a
neocortical hierarchy. An event stream enters at the bottom of the hierarchy,
and drives processing activity upward in the hierarchy. Successively higher
regions in the hierarchy learn to recognize successively deeper levels of
patterns in these events as they propagate from the bottom of the hierarchy.
The lower levels in the hierarchy use the predictions from the levels above to
strengthen their own predictions. A C++ source code listing of the model
implementation and test program is included as an appendix.
","[{""version"":""v1"",""created"":""Sun, 21 Sep 2014 18:14:48 GMT""}]","2014-09-23"
